id,videoId,tempo,keyScale,danceability,title,artist,thumbnail,releaseDate,lyrics,duration,createdAt,updatedAt
18,A0FUMbDKmLA,128,G,,시간을 뚫고,WELOVE,https://lh3.googleusercontent.com/10BtG3gCHaz6yos0O7SHF611ZH-vqS1zWpIAr9btcV3HB6vOR_YKE4Vct9J_48h7kp-EHyLlxrQa7oQ=w120-h120-l90-rj,2018-11-22,당신은 시간을 뚫고 이 땅 가운데 오셨네 우리 없는 하늘 원치 않아 우리 삶에 오셨네 자신의 편안 버리고 우리게 평안 주셨네 가장 낮은 자의 모습으로 우리 삶에 오셨네 하나님 우리와 영원히 함께하시네 꿈없는 우리게 그 나라 보여주시네 연약한 자들의 친구가 되어주시고 힘없는 우리의 인생을 위로하시네 당신은 시간을 뚫고 이 땅 가운데 오셨네 우리 없는 하늘 원치 않아 우리 삶에 오셨네 자신의 편안 버리고 우리게 평안 주셨네 가장 낮은 자의 모습으로 우리 삶에 오셨네 하나님 우리와 영원히 함께하시네 꿈없는 우리게 그 나라 보여주시네 연약한 자들의 친구가 되어주시고 힘없는 우리의 인생을 위로하시네 예수 이곳에 우리와 함께 영원히 예수 이곳에 우리와 함께 영원히 예수 이곳에 우리와 함께 영원히 예수 이곳에 우리와 함께 영원히 예수 이곳에 우리와 함께 영원히 예수 이곳에 우리와 함께 영원히 하나님 우리와 영원히 함께하시네 꿈없는 우리게 그 나라 보여주시네 연약한 자들의 친구가 되어주시고 힘없는 우리의 인생을 위로하시네 하나님 우리와 영원히 함께하시네 꿈없는 우리게 그 나라 보여주시네 연약한 자들의 친구가 되어주시고 힘없는 우리의 인생을 위로하시네,350,,
19,4jH3MqokNMw,123,E,,공감하시네,WELOVE,https://lh3.googleusercontent.com/HAzN1yC0Q-9r0duZXxuG35OCnjaCgphMbPqgAZtpHDNiXJ78kVCMrWLnPkaqQH7rTOtbhgohE_5GkyN1=w120-h120-l90-rj,2019-09-11,혼자서만 세상을 사는 듯이 주가 멀어보이기만 할 때 우리는 바라보아야 하네 우리게 오셨던 그 주님을 혼자서만 세상을 사는 듯이 주가 멀어보이기만 할 때 우리는 바라보아야 하네 우리게 오셨던 그 주님을 주님이 우리의 아픈 맘을 아시네 가까이서 우리의 아픔에 공감하시네 우리 가운데 찾아 오셨던 그 주님이 우리의 모든 상황에 공감하시네 혼자서만 세상을 사는 듯이 주가 멀어보이기만 할 때 우리는 바라보아야 하네 우리게 오셨던 그 주님을 혼자서만 세상을 사는 듯이 주가 멀어보이기만 할 때 우리는 바라보아야 하네 우리게 오셨던 그 주님을 주님이 우리의 아픈 맘을 아시네 가까이서 우리의 아픔에 공감하시네 우리 가운데 찾아 오셨던 그 주님이 우리의 모든 상황에 공감하시네 주님이 우리의 아픈 맘을 아시네 가까이서 우리의 아픔에 공감하시네 우리 가운데 찾아 오셨던 그 주님이 우리의 모든 상황에 공감하시네 주님이 우리의 아픈 맘을 아시네 가까이서 우리의 아픔에 공감하시네 우리 가운데 찾아 오셨던 그 주님이 우리의 모든 상황에 공감하시네 주님이 우리의 아픈 맘을 아시네 가까이서 우리의 아픔에 공감하시네 우리 가운데 찾아 오셨던 그 주님이 우리의 모든 상황에 공감하시네 혼자서만 세상을 사는 듯이 주가 멀어보이기만 할 때 우리는 바라보아야 하네 우리게 오셨던 그 주님을,400,,
20,fV69rb_MO3o,88,E,,하나님의 사랑이,WELOVE,https://lh3.googleusercontent.com/ZeizENm_7AtgnDx99uJqmdZ9ARvk0U0ONdc5-wEEky95BBWosqDkNRn6I1cS1mjpOdCYc8ERAAjX9NWo=w120-h120-l90-rj,2018-05-25,하나님의 사랑이 당신의 삶 가운데 가득하기를 축복합니다 하나님의 은혜가 우리 가운데 가득하길 기도합니다 하나님의 사랑이 당신의 삶 가운데 가득하기를 축복합니다 하나님의 은혜가 우리 가운데 가득하길 기도합니다 하나님의 사랑이 당신의 삶 가운데 가득하기를 축복합니다 하나님의 은혜가 우리 가운데 가득하길 기도합니다 가득하길 기도합니다 가득하길 기도합니다,134,,
21,yhiCeCJ2zbU,130,F,,낮은 곳으로,WELOVE,https://lh3.googleusercontent.com/ZeizENm_7AtgnDx99uJqmdZ9ARvk0U0ONdc5-wEEky95BBWosqDkNRn6I1cS1mjpOdCYc8ERAAjX9NWo=w120-h120-l90-rj,2018-05-25,우리의 섬김이 더 낮은 곳으로 우리의 고백이 더 낮은 곳으로 쓰러져 있는 그들을 향해 당신이 그랬듯 더 낮은 곳으로 낮은 곳으로 우릴 초대하네 함께하자고 말씀하시네 우리도 예수 그 길을 따라 함께 가길 원하네 우리의 섬김이 더 낮은 곳으로 우리의 고백이 더 낮은 곳으로 쓰러져 있는 그들을 향해 당신이 그랬듯 더 낮은 곳으로 낮은 곳으로 우릴 초대하네 함께하자고 말씀하시네 우리도 예수 그 길을 따라 함께 가길 원하네 주님이 우리와 함께하시네 십자가 피 흘린 예수의 손으로 모든 아픔을 위로하시네 우리에게 보여 주셨네 주님이 우리와 함께하시네 십자가 피 흘린 예수의 손으로 모든 아픔을 위로하시네 우리에게 보여 주셨네 주님이 우리와 함께하시네 십자가 피 흘린 예수의 손으로 모든 아픔을 위로하시네 우리에게 보여 주셨네,257,,
22,EbeXbzx1vjg,112,C,,주 나와 함께하시니 (시편23편),WELOVE,https://lh3.googleusercontent.com/3PM12PRYeR6mn4VfxXzQDxOCsoAuFxwFlBjkfR_ltR1u-UmEx5aKqnc_WGSNTsVLOQeVsj5Pgz8zOlsl=w120-h120-l90-rj,2018-08-28,찬양 높이 계신 주께 우리 맘을 열어 높여 모든 영광 돌리세 주 사랑하는 자 다 주께 나와 높이세 주 은혜 영원해 주 나와 함께하시니 부족함 없네 yeah 그가 나를 이끄시니 주 따르네 yeah 의의 거리로 날 인도하네 내 영혼 노래해 어둔 길 걸어갈때에 나 노래하네 주 나와 함께하시니 나 두려움없네 주의 선함과 인자하심이 평생 날 따르리 찬양 높이 계신 주께 우리 맘을 열어 높여 모든 영광 돌리세 주 사랑하는 자 다 주께 나와 높이세 주 은혜 영원해 찬양 높이 계신 주께 우리 맘을 열어 높여 모든 영광 돌리세 주 사랑하는 자 다 주께 나와 높이세 주 은혜 영원해 주 나와 함께하시니 부족함 없네 yeah 그가 나를 이끄시니 주 따르네 yeah 의의 거리로 날 인도하네 내 영혼 노래해 어둔 길 걸어갈때에 나 노래하네 주 나와 함께하시니 나 두려움없네 주의 선함과 인자하심이 평생 날 따르리 찬양 높이 계신 주께 우리 맘을 열어 높여 모든 영광 돌리세 주 사랑하는 자 다 주께 나와 높이세 주 은혜 영원해 찬양 높이 계신 주께 우리 맘을 열어 높여 모든 영광 돌리세 주 사랑하는 자 다 주께 나와 높이세 주 은혜 영원해 찬양 높이 계신 주께 영광 우리 주 아버지 주의 나라 주의 영광 영원 영원히 찬양 높이 계신 주께 영광 우리 주 아버지 주의 나라 주의 영광 영원 영원히 찬양 높이 계신 주께 영광 우리 주 아버지 주의 나라 주의 영광 영원 영원히 찬양 높이 계신 주께 우리 맘을 열어 높여 모든 영광 돌리세 주 사랑하는 자 다 주께 나와 높이세 주 은혜 영원해 찬양 높이 계신 주께 우리 맘을 열어 높여 모든 영광 돌리세 주 사랑하는 자 다 주께 나와 높이세 주 은혜 영원해,270,,
23,GDoarJJezi0,145,E,,사랑 중에 사랑,WELOVE,https://lh3.googleusercontent.com/B2uJ7hemMsvfQFhypf35ARNID2IWobnEXLdgRqSIAgHwWpZ991OzYYnvXuCeaijzxd96tIsU0mgkAjZrMw=w226-h226-l90-rj,2019-02-13,지쳐 포기하고 싶을 때 혼자 뒤쳐진 것만 같고 울 힘 조차 없을 때 세상의 소리가 들리네 사랑받을 자격 없다고 너는 할 수 없다고 예수 사랑 중에 사랑 오늘 우리 가운데 오셔 우릴 안아주시네 하늘의 소리가 들리네 나의 사랑하는 자들아 일어나 함께 가자 예수 십자가 무덤 지나 승리하셨네 예수 영원한 나의 사랑 날 사랑하시네 예수 십자가 무덤 지나 승리하셨네 예수 영원한 나의 사랑 날 사랑하시네 사랑 두려운 것 없네 사랑 날 자유케 하네 그 사랑 지금 우리 가운데 사랑 두려운 것 없네 사랑 날 자유케 하네 그 사랑 지금 우리 가운데 사랑 두려운 것 없네 사랑 날 자유케 하네 그 사랑 지금 우리 가운데 사랑 두려운 것 없네 사랑 날 자유케 하네 그 사랑 지금 우리 가운데 예수 십자가 무덤 지나 승리하셨네 예수 영원한 나의 사랑 날 사랑하시네 예수 십자가 무덤 지나 승리하셨네 예수 영원한 나의 사랑 날 사랑하시네 예수 십자가 무덤 지나 승리하셨네 예수 영원한 나의 사랑 날 사랑하시네 예수 십자가 무덤 지나 승리하셨네 예수 영원한 나의 사랑 날 사랑하시네,424,,
24,Y1owMuZr9_Q,170,A,,공급자,WELOVE,https://lh3.googleusercontent.com/wj7ed1GLNxATH899aRR1M16sxWmHleL1g8FSdF-yyEOhGdfkJ20QiXOxse4yM3-SNTrTDDArU8vBvrXa=w120-h120-l90-rj,2020-12-17,두려움 속에 주를 외면했던 그때 허망한 삶 끝에서 난 부서졌네 십자가 날 포기치 않으려  빛을 내어 주신 주 그의 사랑 주는 폭풍 속에 요새 황폐한 땅 가운데 공급자 되시네 날 놓지 않으시네 깊게 패인 내 영혼 주 숨결로 채우시니 나 다시 일어나 주께 나아가리라 두려움 속에 주를 외면했던 그때 허망한 삶 끝에서 난 부서졌네 십자가 날 포기치 않으려  빛을 내어 주신 주 그의 사랑 주는 폭풍 속에 요새 황폐한 땅 가운데 공급자 되시네 날 놓지 않으시네 깊게 패인 내 영혼 주 숨결로 채우시니 나 다시 일어나 주께 나아가리라 주는 폭풍 속에 요새 황폐한 땅 가운데 공급자 되시네 날 놓지 않으시네 깊게 패인 내 영혼 주 숨결로 채우시니 나 다시 일어나 주께 나아가리라 주는 나의 치유자 나의 구원자 주께 속한 내 영 영원히 찬양하리 나의 치유자 나의 구원자 주께 속한 내 영 영원히 찬양하리 나의 치유자 나의 구원자 주께 속한 내 영 영원히 찬양하리 나의 치유자 나의 구원자 주께 속한 내 영 주는 폭풍 속에 요새 황폐한 땅 가운데 공급자 되시네 날 놓지 않으시네 깊게 패인 내 영혼 주 숨결로 채우시니 나 다시 일어나 주께 나아가리라 주는 나의 치유자 나의 구원자 주께 속한 내 영 영원히 찬양하리 나의 치유자 나의 구원자 주께 속한 내 영 영원히 찬양하리라 영원히 찬양하리라 영원히 찬양하리라 영원히 찬양하리 영원히 찬양하리라 영원히 찬양하리 영원히 찬양하리라 영원히 찬양하리 영원히 찬양하리라 영원히 찬양하리 영원히 찬양하리라 영원히 찬양하리 영원히 찬양하리라 영원히 찬양하리 영원히 찬양하리라 영원히 찬양하리 영원히 찬양하리라 영원히 찬양하리 영원히 찬양하리라 영원히 찬양하리 영원히 찬양하리 영원히 찬양하리,318,,
25,r5TZ5XeXIbc,86,A,,밝은 빛이 가득해,WELOVE,https://lh3.googleusercontent.com/HAzN1yC0Q-9r0duZXxuG35OCnjaCgphMbPqgAZtpHDNiXJ78kVCMrWLnPkaqQH7rTOtbhgohE_5GkyN1=w120-h120-l90-rj,2019-09-11,밝은 빛이 가득해 주 은혜와 사랑에 이 곳에 모인 우릴 주가 기뻐하시네 주를 향한 사랑과 우리 모든 찬양을 주가 받아주시네 기뻐해 밝은 빛이 가득해 주 은혜와 사랑에 이 곳에 모인 우릴 주가 기뻐하시네 주를 향한 사랑과 우리 모든 찬양을 주가 받아주시네 기뻐해 찬양해 주가 함께 하시네 우릴 사랑하시네 우리 맘을 드려 놀라우신 주 사랑 찬양해 그가 베푸신 사랑 우리 삶에 가득해 우린 기뻐 노래해 밝은 빛이 가득해 주 은혜와 사랑에 이 곳에 모인 우릴 주가 기뻐하시네 주를 향한 사랑과 우리 모든 찬양을 주가 받아주시네 기뻐해 밝은 빛이 가득해 주 은혜와 사랑에 이 곳에 모인 우릴 주가 기뻐하시네 주를 향한 사랑과 우리 모든 찬양을 주가 받아주시네 기뻐해 찬양해 주가 함께 하시네 우릴 사랑하시네 우리 맘을 드려 놀라우신 주 사랑 찬양해 그가 베푸신 사랑 우리 삶에 가득해 우린 기뻐 찬양해 주가 함께 하시네 우릴 사랑하시네 우리 맘을 드려 놀라우신 주 사랑 찬양해 그가 베푸신 사랑 우리 삶에 가득해 우린 기뻐 찬양해 주가 함께 하시네 우릴 사랑하시네 우리 맘을 드려 놀라우신 주 사랑 찬양해 그가 베푸신 사랑 우리 삶에 가득해 우린 기뻐 노래해 우린 기뻐 노래해 우린 기뻐 노래해,258,,
26,cmvL6ppJHO8,149,D,,주의 나라,WELOVE,https://lh3.googleusercontent.com/3PM12PRYeR6mn4VfxXzQDxOCsoAuFxwFlBjkfR_ltR1u-UmEx5aKqnc_WGSNTsVLOQeVsj5Pgz8zOlsl=w120-h120-l90-rj,2018-08-28,높은 산들이 낮아지고 험한 길이 평탄해지고 골짜기가 메워지는 새로운 하늘과 땅이 우리 가운데 소망으로 자리 잡아 꿈을 꾸게 해 불합리한 현실 속에서 주의 사랑을 외치게해 높은 산들이 낮아지고 험한 길이 평탄해지고 골짜기가 메워지는 새로운 하늘과 땅이 우리 가운데 소망으로 자리 잡아 꿈을 꾸게 해 불합리한 현실 속에서 주의 사랑을 외치게해 주의 나라 주의 뜻이 이 땅 가운데 이뤄지리 우릴 통해 주가 일 하시네 주의 나라 주의 뜻이 이 땅 가운데 이뤄지리 우릴 통해 주가 일 하시네 높은 산들이 낮아지고 험한 길이 평탄해지고 골짜기가 메워지는 새로운 하늘과 땅이 우리 가운데 소망으로 자리 잡아 꿈을 꾸게 해 불합리한 현실 속에서 주의 사랑을 외치게해 주의 나라 주의 뜻이 이 땅 가운데 이뤄지리 우릴 통해 주가 일 하시네 주의 나라 주의 뜻이 이 땅 가운데 이뤄지리 우릴 통해 주가 일 하시네 주의 나라 주의 뜻이 이 땅 가운데 이뤄지리 우릴 통해 주가 일 하시네 주의 나라 주의 뜻이 이 땅 가운데 이뤄지리 우릴 통해 주가 일 하시네 주의 나라 주의 뜻이 이 땅 가운데 이뤄지리 우릴 통해 주가 일 하시네,282,,
27,0a7jk9GhG4E,124,F#,,허망해 보이나,WELOVE,https://lh3.googleusercontent.com/wj7ed1GLNxATH899aRR1M16sxWmHleL1g8FSdF-yyEOhGdfkJ20QiXOxse4yM3-SNTrTDDArU8vBvrXa=w120-h120-l90-rj,2020-12-17,허망한 삶이라 여겼던 우리 인생은 한 사람이 짊어진 십자가로 변했네 우리의 세상은 여전히 허망해 보이나 주 안에서 우리 사랑을 외치네 이 곳에 주의 나라와 주의 뜻만이 영원히 이뤄지리 주가 일하시는 우리의 삶 가운데 주님께 우리 찬양과 그의 영광을 영원히 노래하리 포기치 않으시는 당신의 그 사랑을 허망한 삶이라 여겼던 우리 인생은 한 사람이 짊어진 십자가로 변했네 우리의 세상은 여전히 허망해 보이나 주 안에서 우리 사랑을 외치네 이곳에 주의 나라와 주의 뜻만이 영원히 이뤄지리 주가 일하시는 우리의 삶 가운데 주님께 우리 찬양과 그의 영광을 영원히 노래하리 포기치 않으시는 당신의 그 사랑을 이곳에 주의 나라와 주의 뜻만이 영원히 이뤄지리 주가 일하시는 우리의 삶 가운데 주님께 우리 찬양과 그의 영광을 영원히 노래하리 포기치 않으시는 당신의 그 사랑을 이곳에 주의 나라와 주의 뜻만이 영원히 이뤄지리 주가 일하시는 우리의 삶 가운데 주님께 우리 찬양과 그의 영광을 영원히 노래하리 포기치 않으시는 당신의 그 사랑을 이 곳에 주의 나라와 주의 뜻만이 영원히 이뤄지리 주가 일하시는 우리의 삶 가운데 주님께 우리 찬양과 그의 영광을 영원히 노래하리 포기치 않으시는 당신의 그 사랑을,292,,
